Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000033480,2024-12-01 00:00:00,Ryan Wilson,['Shaving Cream'],1,118.08,Cash,Dallas,Supermarket,False,Student,Winter,Discount on Selected Items
1000033481,2024-05-03 00:00:00,Keith Fisher,['Cereal Bars'],1,83.31,Credit Card,Miami,Supermarket,True,Student,Spring,
1000033482,2024-12-10 00:00:00,Luke Henderson,"['Tea', 'Coffee', 'Milk', 'Salt', 'Vinegar', 'Syrup', 'Beef', 'Banana', 'Tissues']",9,14.97,Credit Card,Los Angeles,Department Store,True,Retiree,Winter,
1000033483,2025-07-22 00:00:00,Chad Rose,"['Coffee', 'Salt', 'Pasta', 'Bread', 'Eggs']",5,139.66,Mobile Payment,Seattle,Warehouse Club,True,Retiree,Summer,BOGO (Buy One Get One)
1000033484,2025-11-29 00:00:00,Joshua Rose,"['Carrots', 'Hand Sanitizer', 'Soap']",3,79.39,PayPal,San Francisco,Supermarket,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000033485,2023-11-09 00:00:00,Michael Sampson,"['Rice', 'Onions', 'Oil', 'Bread', 'Canned Soup', 'Potatoes', 'Trash Cans', 'Banana']",8,92.19,Credit Card,Chicago,Department Store,True,Professional,Fall,
1000033486,2023-08-13 00:00:00,Nancy Anderson,"['Syrup', 'Jam', 'Trash Bags', 'Honey', 'Eggs', 'BBQ Sauce', 'Salt', 'Milk']",8,44.97,Cash,Boston,Department Store,True,Professional,Summer,
1000033487,2024-04-29 00:00:00,Alexa Robinson,"['Pickles', 'Salt', 'Flour', 'Honey', 'Cereal Bars', 'Tuna']",6,5.25,PayPal,Atlanta,Warehouse Club,True,Teenager,Spring,BOGO (Buy One Get One)
1000033488,2025-08-26 00:00:00,Charles Graves,"['Oil', 'Milk', 'BBQ Sauce', 'Flour', 'Trash Bags', 'Pickles', 'Ketchup', 'Water']",8,26.28,PayPal,Seattle,Supermarket,False,Senior Citizen,Summer,Discount on Selected Items
1000033489,2023-09-13 00:00:00,Leslie Saunders,"['Mop', 'Eggs']",2,101.04,Cash,Miami,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000033490,2023-06-02 00:00:00,Jessica Hunter,['Mop'],1,122.63,Credit Card,New York,Convenience Store,True,Young Adult,Summer,Discount on Selected Items
1000033491,2025-02-17 00:00:00,Gloria Underwood,['Sponges'],1,147.13,Credit Card,Houston,Supermarket,True,Student,Winter,BOGO (Buy One Get One)
1000033492,2023-08-22 00:00:00,Jason Perez,"['Tea', 'Carrots', 'Oil', 'Carrots', 'Syrup']",5,27.93,Debit Card,Houston,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000033493,2023-07-08 00:00:00,Lisa Hill,"['Chicken', 'Tea', 'Ice Cream', 'Flour', 'Peanut Butter', 'Honey', 'Vinegar', 'Potatoes', 'Shaving Cream', 'Hand Sanitizer']",10,43.09,PayPal,Chicago,Department Store,True,Professional,Summer,Discount on Selected Items
1000033494,2024-06-19 00:00:00,Timothy Lee,['Rice'],1,35.28,Mobile Payment,Los Angeles,Pharmacy,True,Senior Citizen,Summer,
1000033495,2025-08-27 00:00:00,Madison Bailey,"['Water', 'Orange']",2,122.45,Cash,Houston,Specialty Store,True,Young Adult,Summer,Discount on Selected Items
1000033496,2024-08-11 00:00:00,Brianna Olson,"['Ice Cream', 'Mop', 'Oil', 'Pickles', 'Water', 'Cereal Bars']",6,84.12,Cash,Los Angeles,Convenience Store,True,Middle-Aged,Summer,Discount on Selected Items
1000033497,2024-12-17 00:00:00,Andrea Liu,"['Yogurt', 'Trash Cans', 'Oil']",3,35.46,Mobile Payment,Dallas,Convenience Store,True,Young Adult,Winter,
1000033498,2023-09-19 00:00:00,Samuel Sanchez,"['Tissues', 'Onions', 'Cheese', 'Bread', 'Honey', 'Flour', 'Yogurt', 'Pasta']",8,139.28,PayPal,Boston,Supermarket,True,Student,Fall,BOGO (Buy One Get One)
1000033499,2025-01-17 00:00:00,Jonathan Hicks,"['BBQ Sauce', 'Soda', 'Honey', 'Butter', 'Jam', 'Potatoes']",6,126.21,Debit Card,Miami,Pharmacy,False,Senior Citizen,Winter,Discount on Selected Items
1000033500,2024-09-12 00:00:00,Jose Young,['Jam'],1,21.84,Credit Card,Atlanta,Supermarket,True,Senior Citizen,Fall,
1000033501,2024-08-05 00:00:00,Sean Lopez,"['Trash Cans', 'Trash Bags', 'Water', 'Flour', 'Rice', 'BBQ Sauce', 'Bread']",7,46.0,Credit Card,San Francisco,Specialty Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000033502,2025-04-01 00:00:00,Shawn Fletcher,"['Tissues', 'Mop']",2,103.45,Debit Card,Atlanta,Warehouse Club,True,Homemaker,Spring,Discount on Selected Items
1000033503,2025-04-28 00:00:00,Nancy Campbell,"['Soda', 'Carrots', 'Beef', 'Sponges', 'Potatoes', 'Potatoes', 'Trash Cans']",7,25.65,Credit Card,Atlanta,Department Store,True,Student,Spring,Discount on Selected Items
1000033504,2023-07-06 00:00:00,Keith Hawkins,"['Toothpaste', 'Hair Gel', 'Hair Gel', 'Pasta']",4,139.34,Debit Card,Boston,Department Store,True,Teenager,Summer,BOGO (Buy One Get One)
1000033505,2025-11-01 00:00:00,Sandra Campbell,"['Pickles', 'Onions', 'Sugar', 'Peanut Butter', 'Eggs', 'Eggs', 'Yogurt', 'Hand Sanitizer']",8,54.01,Cash,Boston,Pharmacy,False,Young Adult,Fall,
1000033506,2025-02-16 00:00:00,Donald Jones,"['Cheese', 'Tissues', 'Vinegar', 'Ice Cream', 'Hair Gel', 'Rice', 'Yogurt', 'Bread', 'Mop']",9,15.18,Mobile Payment,Houston,Pharmacy,True,Homemaker,Winter,
1000033507,2023-02-25 00:00:00,Jennifer Flowers,"['Mop', 'Vinegar', 'Sugar', 'Eggs', 'Tuna', 'Trash Bags', 'Tea', 'Chicken']",8,133.73,Cash,Dallas,Supermarket,False,Professional,Winter,BOGO (Buy One Get One)
1000033508,2024-08-18 00:00:00,Lisa Garcia,"['Flour', 'Trash Bags', 'Bread']",3,141.21,Cash,Seattle,Convenience Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000033509,2025-09-13 00:00:00,Trevor Hernandez,"['Peanut Butter', 'Honey', 'Butter', 'Peanut Butter', 'BBQ Sauce', 'Pasta', 'Eggs', 'Vinegar', 'Ice Cream']",9,69.8,Credit Card,Boston,Pharmacy,True,Professional,Fall,BOGO (Buy One Get One)
1000033510,2025-01-19 00:00:00,Selena Shaw,['Ketchup'],1,57.55,Debit Card,Dallas,Pharmacy,False,Young Adult,Winter,
1000033511,2024-04-14 00:00:00,Allison Moore,"['Toothpaste', 'Shaving Cream', 'Rice', 'Ice Cream', 'Tuna']",5,105.78,PayPal,Miami,Department Store,False,Professional,Spring,
1000033512,2023-02-09 00:00:00,Zachary Garrett,"['Eggs', 'Cheese', 'Trash Cans', 'Tuna', 'Peanut Butter']",5,106.09,Debit Card,Seattle,Pharmacy,False,Teenager,Winter,Discount on Selected Items
1000033513,2023-10-17 00:00:00,Cheyenne Blackburn,"['Carrots', 'Hand Sanitizer']",2,141.96,Mobile Payment,Atlanta,Department Store,False,Teenager,Fall,Discount on Selected Items
1000033514,2023-03-29 00:00:00,Veronica Booker,"['Soda', 'Trash Cans', 'Shower Gel', 'Mop', 'Shaving Cream', 'Yogurt', 'Eggs', 'Ketchup']",8,31.74,PayPal,Houston,Pharmacy,True,Middle-Aged,Spring,Discount on Selected Items
1000033515,2025-10-29 00:00:00,Christopher Curry,"['Pickles', 'Salt', 'Pasta', 'Flour', 'Cheese', 'Canned Soup', 'Milk', 'Yogurt', 'Cereal Bars']",9,40.45,Mobile Payment,Boston,Specialty Store,False,Professional,Fall,BOGO (Buy One Get One)
1000033516,2025-08-01 00:00:00,Jeffery Love,"['Cheese', 'Soda', 'Mop']",3,11.37,Credit Card,Houston,Pharmacy,False,Young Adult,Summer,Discount on Selected Items
1000033517,2025-11-22 00:00:00,Anthony Campbell,['Ice Cream'],1,53.41,Cash,Los Angeles,Specialty Store,False,Student,Fall,Discount on Selected Items
1000033518,2024-07-04 00:00:00,William Johnson,"['Butter', 'Sugar', 'Shower Gel', 'Coffee', 'Carrots', 'Butter', 'Mop', 'Cereal Bars']",8,19.46,Debit Card,Seattle,Convenience Store,False,Homemaker,Summer,Discount on Selected Items
1000033519,2024-04-22 00:00:00,Michael Cox,"['Pickles', 'Yogurt', 'Canned Soup']",3,22.22,Credit Card,New York,Specialty Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000033520,2024-01-31 00:00:00,David Anderson,"['Coffee', 'Sponges', 'Cereal Bars']",3,110.29,Debit Card,San Francisco,Specialty Store,True,Retiree,Winter,
1000033521,2025-05-01 00:00:00,Jerry Phillips,"['Onions', 'Ketchup', 'Flour', 'Rice', 'Sponges', 'Toothpaste']",6,99.23,Credit Card,Boston,Specialty Store,True,Middle-Aged,Spring,
1000033522,2025-10-20 00:00:00,Joseph Stanley,"['Cheese', 'Shaving Cream', 'Shaving Cream', 'Soda', 'Shaving Cream', 'BBQ Sauce', 'Sugar', 'Water', 'Peanut Butter']",9,149.91,Credit Card,San Francisco,Pharmacy,False,Young Adult,Fall,BOGO (Buy One Get One)
1000033523,2024-04-09 00:00:00,Leslie Compton,"['Shaving Cream', 'Flour']",2,7.8,Mobile Payment,New York,Warehouse Club,True,Retiree,Spring,BOGO (Buy One Get One)
1000033524,2023-06-27 00:00:00,David Thompson DDS,"['Canned Soup', 'Canned Soup']",2,22.82,Cash,Seattle,Supermarket,False,Senior Citizen,Summer,
1000033525,2024-07-14 00:00:00,Mrs. Andrea Mcguire,"['Beef', 'Salt', 'Rice', 'Shower Gel']",4,70.35,Mobile Payment,San Francisco,Supermarket,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000033526,2024-06-14 00:00:00,Bryan Mccoy,"['Soda', 'Flour', 'Chicken', 'Yogurt', 'Oil', 'Canned Soup']",6,8.99,PayPal,Houston,Specialty Store,False,Professional,Summer,BOGO (Buy One Get One)
1000033527,2025-09-23 00:00:00,Thomas Hill,"['Toothpaste', 'Shaving Cream', 'BBQ Sauce']",3,129.62,Credit Card,Los Angeles,Department Store,True,Student,Fall,Discount on Selected Items
1000033528,2024-07-27 00:00:00,Tammy Walker,"['Cereal Bars', 'Soda', 'Milk', 'Shaving Cream', 'Hair Gel', 'Salt', 'Peanut Butter', 'Eggs', 'Tissues']",9,134.4,Credit Card,Chicago,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One)
1000033529,2023-09-17 00:00:00,Scott Harmon,"['BBQ Sauce', 'Shower Gel', 'Sugar', 'Toothpaste', 'Milk', 'Peanut Butter', 'Ketchup', 'Onions', 'Milk', 'Beef']",10,78.43,Debit Card,Houston,Supermarket,False,Professional,Fall,BOGO (Buy One Get One)
1000033530,2025-05-02 00:00:00,Heather Moore,"['Flour', 'Sugar', 'Hair Gel', 'BBQ Sauce', 'Toothpaste', 'Shower Gel', 'Shaving Cream']",7,8.48,Debit Card,Seattle,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000033531,2024-05-12 00:00:00,Roberto Long,"['Hand Sanitizer', 'Oil', 'Peanut Butter', 'Beef', 'Tissues', 'Shower Gel', 'Tuna', 'Potatoes', 'Orange', 'Hair Gel']",10,131.63,Cash,New York,Supermarket,False,Professional,Spring,BOGO (Buy One Get One)
1000033532,2024-07-11 00:00:00,Lauren Medina,"['Hair Gel', 'Cheese', 'Pasta', 'Yogurt', 'Pickles', 'Mop', 'Pasta']",7,116.51,Mobile Payment,Miami,Department Store,False,Professional,Summer,
1000033533,2024-05-20 00:00:00,Tyler Simmons,"['Ketchup', 'Salt', 'Chicken', 'Tea']",4,39.67,PayPal,Boston,Convenience Store,True,Retiree,Spring,BOGO (Buy One Get One)
1000033534,2023-08-07 00:00:00,Jason Bailey,"['Bread', 'Chicken', 'Cereal Bars', 'Chicken', 'Eggs', 'Coffee', 'Sugar', 'Oil', 'Pickles']",9,23.63,Mobile Payment,Dallas,Specialty Store,False,Teenager,Summer,Discount on Selected Items
1000033535,2024-08-06 00:00:00,Sara Villarreal,"['Cereal Bars', 'Milk', 'Milk', 'Rice', 'Honey', 'Shaving Cream']",6,41.36,Cash,Dallas,Convenience Store,False,Retiree,Summer,Discount on Selected Items
1000033536,2023-01-24 00:00:00,Sherry Hall,"['Pickles', 'Coffee', 'Soda', 'Shower Gel', 'Soda', 'Pasta', 'Salt', 'Milk']",8,40.32,Mobile Payment,Dallas,Convenience Store,True,Senior Citizen,Winter,
1000033537,2024-04-11 00:00:00,Brian Camacho,"['Honey', 'Milk', 'Honey', 'Onions', 'Trash Cans', 'Ketchup', 'Bread']",7,85.89,Debit Card,Seattle,Pharmacy,False,Student,Spring,Discount on Selected Items
1000033538,2023-08-31 00:00:00,Jessica Moran,"['Cereal Bars', 'Ketchup', 'Coffee', 'Sugar']",4,74.22,Credit Card,Los Angeles,Department Store,True,Retiree,Summer,Discount on Selected Items
1000033539,2025-06-25 00:00:00,Kimberly Oliver,['Butter'],1,87.03,Mobile Payment,Dallas,Convenience Store,False,Young Adult,Summer,Discount on Selected Items
1000033540,2023-09-11 00:00:00,Michael Allen,"['Shaving Cream', 'Butter', 'Peanut Butter', 'Orange', 'Hair Gel', 'Tuna']",6,13.33,Cash,Chicago,Convenience Store,True,Student,Fall,Discount on Selected Items
1000033541,2025-08-11 00:00:00,Brenda Valenzuela MD,"['Potatoes', 'Vinegar', 'Vinegar', 'Cheese', 'Pasta', 'Butter', 'Mop', 'Pasta', 'Oil', 'Shaving Cream']",10,53.5,Debit Card,Seattle,Department Store,False,Middle-Aged,Summer,
1000033542,2024-10-30 00:00:00,Taylor Humphrey,"['Tissues', 'Chicken']",2,104.36,PayPal,Dallas,Pharmacy,False,Student,Fall,
1000033543,2023-02-12 00:00:00,Jose Best,"['Carrots', 'Pasta', 'Water', 'Beef', 'Milk']",5,36.32,PayPal,Los Angeles,Pharmacy,True,Retiree,Winter,
1000033544,2025-07-05 00:00:00,Sarah Williams,"['Rice', 'Shower Gel', 'Yogurt', 'Pasta', 'Sponges', 'Soda']",6,118.42,Debit Card,Miami,Pharmacy,False,Young Adult,Summer,BOGO (Buy One Get One)
1000033545,2024-09-29 00:00:00,Adam Hudson,"['Pasta', 'Butter', 'Water', 'Chicken', 'Hair Gel']",5,14.49,Mobile Payment,Houston,Convenience Store,False,Middle-Aged,Fall,
1000033546,2025-09-10 00:00:00,Alan Porter,"['Butter', 'Hand Sanitizer', 'Carrots', 'Canned Soup', 'Potatoes', 'Pickles']",6,19.72,Debit Card,Chicago,Specialty Store,False,Student,Fall,BOGO (Buy One Get One)
1000033547,2023-07-19 00:00:00,Kimberly Hodges,"['Bread', 'Orange', 'Hand Sanitizer', 'Trash Cans', 'Mop', 'Salt', 'Shaving Cream']",7,115.89,Credit Card,Miami,Convenience Store,True,Young Adult,Summer,BOGO (Buy One Get One)
1000033548,2025-02-19 00:00:00,Andrea Joyce,"['Tissues', 'Carrots', 'Yogurt']",3,11.46,PayPal,Atlanta,Specialty Store,False,Middle-Aged,Winter,BOGO (Buy One Get One)
1000033549,2023-04-09 00:00:00,Justin Roberts,['Pasta'],1,100.02,PayPal,San Francisco,Specialty Store,True,Teenager,Spring,
1000033550,2024-10-24 00:00:00,Todd Morgan,"['Banana', 'Sugar', 'Bread', 'Oil']",4,47.01,Credit Card,Seattle,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000033551,2025-08-25 00:00:00,Nancy Byrd,"['Orange', 'Ketchup', 'Tea', 'Pickles', 'Salt', 'Yogurt', 'Hair Gel', 'Canned Soup', 'Trash Cans']",9,56.27,Credit Card,Chicago,Convenience Store,True,Professional,Summer,
1000033552,2024-01-14 00:00:00,Joseph Davis,"['Ketchup', 'Cereal Bars', 'Butter', 'Water', 'Yogurt', 'Rice', 'Potatoes', 'Rice', 'Jam', 'Canned Soup']",10,130.7,Mobile Payment,Houston,Department Store,True,Retiree,Winter,Discount on Selected Items
1000033553,2025-11-02 00:00:00,Kevin Marshall,"['Vinegar', 'Toothpaste', 'Jam', 'Jam', 'Milk']",5,121.8,Debit Card,New York,Warehouse Club,False,Homemaker,Fall,Discount on Selected Items
1000033554,2025-07-13 00:00:00,David Maldonado,"['Peanut Butter', 'Honey', 'Chicken', 'Toothpaste', 'Salt']",5,74.57,Mobile Payment,Atlanta,Convenience Store,True,Homemaker,Summer,Discount on Selected Items
1000033555,2025-10-30 00:00:00,Jennifer Mason,"['Carrots', 'Milk', 'Chicken', 'Chicken', 'Canned Soup']",5,6.3,PayPal,Seattle,Convenience Store,False,Professional,Fall,Discount on Selected Items
1000033556,2023-11-12 00:00:00,Breanna Harris,"['Syrup', 'Tea', 'Rice', 'Onions', 'Bread', 'Ketchup']",6,25.32,Credit Card,Houston,Department Store,False,Senior Citizen,Fall,Discount on Selected Items
1000033557,2024-06-16 00:00:00,Holly Hernandez,"['Water', 'Shower Gel', 'Honey', 'Banana', 'Ketchup']",5,123.34,PayPal,Dallas,Specialty Store,True,Professional,Summer,Discount on Selected Items
1000033558,2025-06-16 00:00:00,Stacy Vazquez,"['Tuna', 'Salt', 'Tea', 'Banana', 'Chicken']",5,141.55,Credit Card,Atlanta,Convenience Store,True,Professional,Summer,BOGO (Buy One Get One)
1000033559,2025-07-25 00:00:00,Jo Sanchez,"['Ketchup', 'Bread', 'Trash Bags', 'Coffee', 'Beef', 'Beef', 'Ice Cream']",7,145.02,Debit Card,Chicago,Department Store,True,Student,Summer,BOGO (Buy One Get One)
1000033560,2023-06-23 00:00:00,Alexandra Stewart,['Shaving Cream'],1,93.23,Mobile Payment,Dallas,Specialty Store,False,Young Adult,Summer,Discount on Selected Items
1000033561,2023-12-18 00:00:00,William Scott,"['BBQ Sauce', 'Tissues', 'Eggs', 'Beef']",4,124.47,Credit Card,Chicago,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000033562,2024-10-25 00:00:00,Daniel Robinson MD,"['Tuna', 'Water', 'Sugar', 'Toothpaste', 'Salt']",5,80.4,Mobile Payment,Dallas,Specialty Store,True,Student,Fall,BOGO (Buy One Get One)
1000033563,2025-08-24 00:00:00,Patricia Reed,"['Honey', 'Rice', 'Vinegar', 'Sugar', 'Soda']",5,63.43,Debit Card,New York,Supermarket,True,Teenager,Summer,Discount on Selected Items
1000033564,2023-07-14 00:00:00,Victoria Martinez,"['Flour', 'Trash Bags', 'Beef', 'Orange', 'Cereal Bars', 'Butter', 'Ice Cream', 'Syrup']",8,95.51,Credit Card,Boston,Warehouse Club,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000033565,2025-04-08 00:00:00,Samantha Jackson,"['Shaving Cream', 'Trash Bags', 'Mop', 'Tissues', 'Tissues']",5,79.39,Debit Card,Houston,Pharmacy,True,Young Adult,Spring,
1000033566,2023-08-01 00:00:00,Cindy Morris,"['Syrup', 'Banana', 'Yogurt', 'Cereal Bars', 'Canned Soup', 'Onions', 'Peanut Butter', 'Ketchup']",8,103.99,Mobile Payment,Los Angeles,Warehouse Club,True,Professional,Summer,
1000033567,2024-12-23 00:00:00,Kyle Mayo,"['Trash Bags', 'Cereal Bars', 'Coffee', 'Jam', 'Canned Soup']",5,94.83,Credit Card,San Francisco,Convenience Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000033568,2024-06-19 00:00:00,Stacy Williams,"['Orange', 'Salt', 'Water', 'Salt', 'Orange', 'Shower Gel']",6,11.12,Debit Card,San Francisco,Specialty Store,True,Teenager,Summer,Discount on Selected Items
1000033569,2023-05-20 00:00:00,Angela Pena DDS,['Pasta'],1,106.92,PayPal,Los Angeles,Convenience Store,False,Middle-Aged,Spring,Discount on Selected Items
1000033570,2024-12-17 00:00:00,Dr. Derek Watson,"['Salt', 'Carrots']",2,51.81,Cash,San Francisco,Department Store,False,Professional,Winter,BOGO (Buy One Get One)
1000033571,2024-05-09 00:00:00,Mr. Joel Rodriguez,"['Honey', 'Trash Bags', 'Eggs', 'Pickles', 'Coffee', 'Potatoes', 'Toothpaste', 'Ice Cream']",8,140.42,Debit Card,Seattle,Convenience Store,False,Senior Citizen,Spring,Discount on Selected Items
1000033572,2023-04-06 00:00:00,Zachary Jackson,"['Rice', 'Butter', 'Onions', 'Tuna', 'Rice', 'BBQ Sauce', 'Shaving Cream', 'Trash Cans', 'Soda', 'Flour']",10,80.45,PayPal,Los Angeles,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000033573,2023-10-03 00:00:00,Kirk Aguirre,"['Peanut Butter', 'Hair Gel', 'Sugar', 'Mop', 'Eggs', 'Tea']",6,20.42,Debit Card,Houston,Supermarket,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000033574,2025-04-12 00:00:00,Marcus Mendoza,"['Honey', 'Bread', 'Shower Gel']",3,97.05,Mobile Payment,Miami,Specialty Store,True,Senior Citizen,Spring,Discount on Selected Items
1000033575,2025-07-28 00:00:00,Tammy Shelton,"['Soap', 'Hair Gel', 'Shaving Cream', 'Tuna', 'Hair Gel', 'Hair Gel', 'Tissues']",7,96.48,Cash,New York,Department Store,False,Student,Summer,Discount on Selected Items
1000033576,2023-03-10 00:00:00,Seth Terry,"['Hand Sanitizer', 'Beef', 'Onions', 'Trash Cans', 'Carrots', 'Tissues', 'Banana', 'Pasta']",8,67.75,Mobile Payment,Seattle,Warehouse Club,True,Homemaker,Spring,
1000033577,2024-03-21 00:00:00,Robert Smith,"['Tuna', 'Banana', 'Onions', 'Tea', 'Cheese', 'Peanut Butter', 'Mop', 'Jam']",8,70.8,Mobile Payment,Atlanta,Supermarket,False,Student,Spring,BOGO (Buy One Get One)
1000033578,2024-08-10 00:00:00,Kimberly Gallegos,"['Trash Bags', 'Trash Bags', 'Tuna', 'Flour', 'Soda', 'BBQ Sauce', 'Jam', 'Bread', 'Onions', 'Eggs']",10,128.3,Mobile Payment,Atlanta,Convenience Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000033579,2023-09-05 00:00:00,Emily Salinas,"['Trash Cans', 'Toothpaste', 'Jam', 'Trash Cans', 'Ice Cream']",5,8.05,PayPal,New York,Warehouse Club,True,Homemaker,Fall,BOGO (Buy One Get One)
1000033580,2025-01-20 00:00:00,Robert Gibson,"['Milk', 'Vinegar', 'Canned Soup', 'Coffee', 'Hand Sanitizer', 'Carrots']",6,24.42,Cash,Dallas,Convenience Store,False,Student,Winter,BOGO (Buy One Get One)
1000033581,2023-06-22 00:00:00,Alicia Paul,"['Vinegar', 'Honey', 'Tuna', 'Tissues']",4,78.82,Credit Card,New York,Specialty Store,False,Middle-Aged,Summer,
1000033582,2025-05-13 00:00:00,John Owens,"['Ice Cream', 'Jam', 'Butter', 'Cheese', 'Cheese']",5,82.95,Debit Card,Chicago,Pharmacy,True,Young Adult,Spring,BOGO (Buy One Get One)
1000033583,2024-08-25 00:00:00,Melissa Barry,"['Beef', 'Potatoes', 'Peanut Butter', 'Ketchup', 'Rice', 'Bread', 'Toothpaste', 'Chicken', 'Tea']",9,65.02,Mobile Payment,Boston,Convenience Store,False,Professional,Summer,Discount on Selected Items
1000033584,2024-09-18 00:00:00,Elizabeth Watson,"['Salt', 'BBQ Sauce']",2,81.44,Credit Card,Seattle,Supermarket,False,Middle-Aged,Fall,
1000033585,2024-09-25 00:00:00,Toni White,"['Rice', 'Tea', 'Mop']",3,21.08,Cash,Miami,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000033586,2024-01-22 00:00:00,Damon Huffman,"['Rice', 'Eggs', 'Tea', 'Trash Cans', 'Bread', 'BBQ Sauce', 'Banana', 'Ice Cream', 'Vinegar', 'Ice Cream']",10,128.47,Credit Card,San Francisco,Supermarket,False,Middle-Aged,Winter,
1000033587,2024-05-03 00:00:00,Veronica Brown,"['Vinegar', 'Water', 'Salt', 'BBQ Sauce', 'Bread', 'Ketchup']",6,62.55,Mobile Payment,Dallas,Supermarket,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000033588,2025-12-01 00:00:00,Crystal Matthews,"['Hand Sanitizer', 'Pasta', 'Shower Gel', 'Orange', 'Orange', 'Soap']",6,80.33,Credit Card,Seattle,Convenience Store,False,Middle-Aged,Winter,
1000033589,2023-09-28 00:00:00,Nathan Brown,['Onions'],1,49.79,Mobile Payment,San Francisco,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000033590,2023-03-31 00:00:00,David Thomas,"['Milk', 'Cereal Bars', 'Eggs', 'Potatoes', 'Water', 'Shower Gel', 'Soda', 'Trash Bags', 'Soda']",9,91.48,Credit Card,Los Angeles,Supermarket,True,Homemaker,Spring,BOGO (Buy One Get One)
1000033591,2023-12-20 00:00:00,Rachel Lane,"['Trash Cans', 'Onions', 'Onions', 'Orange', 'Hand Sanitizer', 'Syrup', 'Tissues', 'Beef', 'Shower Gel', 'Honey']",10,6.31,Cash,Miami,Department Store,False,Professional,Winter,Discount on Selected Items
1000033592,2024-06-25 00:00:00,Jonathan Rice,"['Beef', 'Orange', 'Hair Gel', 'Sponges', 'Soda']",5,30.43,Mobile Payment,Los Angeles,Supermarket,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000033593,2025-12-16 00:00:00,Logan Lowery,"['Toothpaste', 'Salt', 'Shaving Cream', 'Canned Soup', 'Canned Soup', 'Hair Gel', 'Flour']",7,52.32,Mobile Payment,Los Angeles,Department Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000033594,2025-02-24 00:00:00,Courtney Whitney,"['Cheese', 'Canned Soup', 'Salt', 'Soap', 'Soda']",5,13.15,Cash,Houston,Department Store,True,Student,Winter,BOGO (Buy One Get One)
1000033595,2024-01-24 00:00:00,Shane Hester,"['Sugar', 'Orange']",2,61.45,Mobile Payment,Chicago,Pharmacy,False,Homemaker,Winter,Discount on Selected Items
1000033596,2025-10-26 00:00:00,Albert Crane,"['Pasta', 'Milk', 'Potatoes', 'Cereal Bars', 'Jam', 'Pickles', 'Beef', 'Soap', 'Rice', 'Chicken']",10,133.39,Debit Card,San Francisco,Specialty Store,True,Student,Fall,
1000033597,2025-04-17 00:00:00,Christy James,"['Vinegar', 'Orange', 'Vinegar']",3,33.92,Debit Card,Houston,Supermarket,True,Middle-Aged,Spring,Discount on Selected Items
1000033598,2025-02-22 00:00:00,Warren Williams,"['Water', 'Salt']",2,37.37,Debit Card,Seattle,Specialty Store,True,Teenager,Winter,
1000033599,2024-09-03 00:00:00,Christopher Wilkins,"['Water', 'Chicken']",2,62.25,Debit Card,Boston,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000033600,2023-08-29 00:00:00,Tammy Pugh,"['Mop', 'Hair Gel', 'Potatoes', 'Jam', 'Tuna', 'Beef', 'Sugar', 'Yogurt', 'Honey', 'Banana']",10,137.82,PayPal,Boston,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One)
1000033601,2025-03-25 00:00:00,Rodney Nichols,"['Vinegar', 'Trash Bags', 'Trash Cans', 'Eggs', 'Oil', 'Salt', 'Vinegar', 'Soap']",8,6.74,Debit Card,New York,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000033602,2025-11-03 00:00:00,Matthew Johnson,"['Banana', 'Hair Gel', 'Mop', 'Ketchup', 'Water', 'Hair Gel', 'Tea', 'Vinegar']",8,145.33,PayPal,Miami,Supermarket,False,Senior Citizen,Fall,
1000033603,2024-02-03 00:00:00,Lauren Wolfe,"['Shower Gel', 'Bread', 'Soda', 'Honey']",4,36.59,PayPal,Miami,Supermarket,True,Teenager,Winter,
